att	1.575e-01
atu	2.425e-02
atv	1.731e-05
atw	1.748e-03
atx	1.731e-05
aty	1.731e-05
atz	3.637e-02
au 	9.008e-02
au#	9.481e-06
au.	9.481e-06
au0	9.481e-06
aua	9.481e-06
aub	1.423e-02
auc	1.527e-01
aud	9.481e-06
aue	4.647e-02
auf	3.081e-01
aug	4.750e-03
auh	9.481e-06
aui	9.481e-06
auj	9.481e-06
auk	9.481e-06
aul	9.481e-06
aum	3.604e-02
aun	9.576e-04
auo	9.481e-06
aup	1.423e-02
auq	9.481e-06
aur	9.576e-04
aus	2.807e-01
aut	1.139e-02
auu	9.576e-04
auv	9.481e-06
auw	9.481e-06
aux	9.481e-06
auy	9.481e-06
auz	9.481e-06
av 	1.972e-04
av#	1.972e-04
av.	1.972e-04
av0	1.972e-04
ava	1.991e-02
avb	1.972e-04
avc	1.972e-04
avd	1.972e-04
ave	1.972e-04
avf	1.972e-04
avg	1.972e-04
avh	1.972e-04
avi	1.991e-02
avj	1.972e-04
avk	1.972e-04
avl	1.972e-04
avm	1.972e-04
avn	1.972e-04
avo	1.579e-01
avp	1.972e-04
avq	1.972e-04
avr	1.972e-04
avs	1.972e-04
avt	1.972e-04
avu	1.972e-04
avv	1.972e-04
avw	1.972e-04
avx	1.972e-04
avy	1.972e-04
avz	1.972e-04
aw 	2.236e-04
aw#	2.236e-04
aw.	2.236e-04
aw0	2.236e-04
awa	2.258e-02
awb	2.236e-04
awc	2.236e-04
awd	2.236e-04
awe	4.495e-02
awf	2.236e-04
awg	2.236e-04
awh	2.236e-04
awi	2.258e-02
awj	2.236e-04
awk	2.236e-04
awl	2.236e-04
awm	2.236e-04
awn	2.236e-04
awo	2.236e-04
awp	2.236e-04
awq	2.236e-04
awr	2.236e-04
aws	2.236e-04
awt	2.236e-04
awu	2.236e-04
awv	2.236e-04
aww	2.236e-04
awx	2.236e-04
awy	2.236e-04
awz	2.236e-04
ax 	2.140e-04
ax#	2.140e-04
ax.	2.140e-04
ax0	2.140e-04
axa	2.140e-04
axb	2.140e-04
axc	2.140e-04
axd	2.140e-04
axe	2.140e-04
axf	2.140e-04
axg	2.140e-04
axh	2.140e-04
axi	1.286e-01
axj	2.140e-04
axk	2.140e-04
axl	2.140e-04
axm	2.140e-04
axn	2.140e-04
axo	2.140e-04
axp	2.140e-04
axq	2.140e-04
axr	2.140e-04
axs	2.140e-04
axt	2.140e-04
axu	2.140e-04
axv	2.140e-04
axw	2.140e-04
axx	2.140e-04
axy	2.140e-04
axz	2.140e-04
ay 	4.705e-02
ay#	2.341e-04
ay.	2.341e-04
ay0	2.341e-04
aya	2.341e-04
ayb	2.341e-04
ayc	2.341e-04
ayd	2.341e-04
aye	2.341e-04
ayf	2.341e-04
ayg	2.341e-04
ayh	2.341e-04
ayi	2.341e-04
ayj	2.341e-04
ayk	2.341e-04
ayl	2.341e-04
aym	2.341e-04
ayn	2.341e-04
ayo	2.341e-04
ayp	2.341e-04
ayq	2.341e-04
ayr	2.341e-04
ays	2.341e-04
ayt	2.341e-04
ayu	2.341e-04
ayv	2.341e-04
ayw	2.341e-04
ayx	2.341e-04
ayy	2.341e-04
ayz	2.341e-04
az 	1.477e-04
az#	1.477e-04
az.	1.477e-04
az0	1.477e-04
aza	1.477e-04
azb	1.477e-04
azc	1.477e-04
azd	1.477e-04
aze	1.477e-04
azf	1.477e-04
azg	1.477e-04
azh	1.477e-04
azi	1.491e-02
azj	1.477e-04
azk	1.477e-04
azl	1.477e-04
azm	1.477e-04
azn	1.477e-04
azo	1.491e-02
azp	1.477e-04
azq	1.477e-04
azr	1.477e-04
azs	1.477e-04
azt	1.477e-04
azu	3.693e-01
azv	1.477e-04
azw	1.477e-04
azx	1.477e-04
azy	1.477e-04
azz	1.477e-04
b  	8.423e-05
b #	8.423e-05
b .	8.423e-05
b 0	1.693e-02
b a	5.062e-02
b b	2.535e-02
b c	8.423e-05
b d	1.517e-01
b e	7.589e-02
b f	2.535e-02
b g	1.693e-02
b h	4.220e-02
b i	2.535e-02
b j	1.693e-02
b k	1.693e-02
b l	8.423e-05
b m	5.905e-02
b n	8.423e-05
b o	8.423e-05
b p	8.423e-05
b q	8.423e-05
b r	8.507e-03
b s	2.535e-02
b t	1.693e-02
b u	1.693e-02
b v	8.507e-03
b w	5.062e-02
b x	8.423e-05
b y	8.423e-05
b z	8.507e-03
b. 	2.209e-02
b.#	8.771e-02
b..	2.187e-04
b.0	2.187e-04
b.a	2.187e-04
b.b	2.187e-04
b.c	2.187e-04
b.d	2.187e-04
b.e	2.187e-04
b.f	2.187e-04
b.g	2.187e-04
b.h	2.187e-04
b.i	2.187e-04
b.j	2.187e-04
b.k	2.187e-04
b.l	2.187e-04
b.m	2.187e-04
b.n	2.187e-04
b.o	2.187e-04
b.p	2.187e-04
b.q	2.187e-04
b.r	2.187e-04
b.s	2.187e-04
b.t	2.187e-04
b.u	2.187e-04
b.v	2.187e-04
b.w	2.187e-04
b.x	2.187e-04
b.y	2.187e-04
b.z	2.187e-04
b0 	2.456e-04
b0#	2.456e-04
b0.	2.456e-04
b00	2.456e-04
b0a	2.456e-04
b0b	2.456e-04
b0c	2.456e-04
b0d	2.456e-04
b0e	2.456e-04
b0f	2.456e-04
b0g	2.456e-04
b0h	2.456e-04
b0i	2.456e-04
b0j	2.456e-04
b0k	2.456e-04
b0l	2.456e-04
b0m	2.456e-04
b0n	2.456e-04
b0o	2.456e-04
b0p	2.456e-04
b0q	2.456e-04
b0r	2.456e-04
b0s	2.456e-04
b0t	2.456e-04
b0u	2.456e-04
b0v	2.456e-04
b0w	2.456e-04
b0x	2.456e-04
b0y	2.456e-04
b0z	2.456e-04
ba 	7.423e-05
ba#	7.423e-05
ba.	7.423e-05
ba0	7.423e-05
baa	7.423e-05
bab	7.423e-05
bac	7.423e-05
bad	7.423e-05
bae	7.423e-05
baf	7.423e-05
bag	7.423e-05
bah	3.719e-02
bai	7.423e-05
baj	7.423e-05
bak	7.423e-05
bal	8.173e-02
bam	7.423e-05
ban	7.497e-03
bao	7.423e-05
bap	7.423e-05
baq	7.423e-05
bar	3.044e-01
bas	2.977e-02
bat	1.337e-01
bau	1.040e-01
bav	7.423e-05
baw	7.423e-05
bax	7.423e-05
bay	7.423e-05
baz	7.423e-05
bb 	2.187e-04
bb#	2.187e-04
bb.	2.187e-04
bb0	2.187e-04
bba	1.096e-01
bbb	2.187e-04
bbc	2.187e-04
bbd	2.187e-04
bbe	2.187e-04
bbf	2.187e-04
bbg	2.187e-04
bbh	2.187e-04
bbi	2.187e-04
bbj	2.187e-04
bbk	2.187e-04
bbl	2.187e-04
bbm	2.187e-04
bbn	2.187e-04
bbo	2.187e-04
bbp	2.187e-04
bbq	2.187e-04
bbr	2.187e-04
bbs	2.187e-04
bbt	2.187e-04
bbu	2.187e-04
bbv	2.187e-04
bbw	2.187e-04
bbx	2.187e-04
bby	2.187e-04
bbz	2.187e-04
bc 	2.421e-02
bc#	2.397e-04
bc.	2.397e-04
bc0	2.397e-04
bca	2.397e-04
bcb	2.397e-04
bcc	2.397e-04
bcd	2.397e-04
bce	2.397e-04
bcf	2.397e-04
bcg	2.397e-04
bch	2.397e-04
bci	2.397e-04
bcj	2.397e-04
bck	2.397e-04
bcl	2.397e-04
bcm	2.397e-04
bcn	2.397e-04
bco	2.397e-04
bcp	2.397e-04
bcq	2.397e-04
bcr	2.397e-04
bcs	2.397e-04
bct	2.397e-04
bcu	2.397e-04
bcv	2.397e-04
bcw	2.397e-04
bcx	2.397e-04
bcy	2.397e-04
bcz	2.397e-04
bd 	2.456e-04
bd#	2.456e-04
bd.	2.456e-04
bd0	2.456e-04
bda	2.456e-04
bdb	2.456e-04
bdc	2.456e-04
bdd	2.456e-04
bde	2.456e-04
bdf	2.456e-04
bdg	2.456e-04
bdh	2.456e-04
bdi	2.456e-04
bdj	2.456e-04
bdk	2.456e-04
bdl	2.456e-04
bdm	2.456e-04
bdn	2.456e-04
bdo	2.456e-04
bdp	2.456e-04
bdq	2.456e-04
bdr	2.456e-04
bds	2.456e-04
bdt	2.456e-04
bdu	2.456e-04
bdv	2.456e-04
bdw	2.456e-04
bdx	2.456e-04
bdy	2.456e-04
bdz	2.456e-04
be 	2.757e-02
be#	5.993e-06
be.	1.804e-03
be0	5.993e-06
bea	1.139e-02
beb	5.993e-06
bec	5.993e-06
bed	4.195e-02
bee	2.403e-03
bef	2.158e-02
beg	1.918e-02
beh	1.079e-02
bei	1.702e-01
bej	5.993e-06
bek	8.995e-03
bel	1.139e-02
bem	8.995e-03
ben	1.217e-01
beo	5.993e-06
bep	5.993e-06
beq	5.993e-06
ber	2.930e-01
bes	1.259e-01
bet	3.237e-02
beu	2.403e-03
bev	6.598e-03
bew	3.476e-02
bex	5.993e-06
bey	5.993e-06
bez	2.278e-02
bf 	2.341e-04
bf#	2.341e-04
bf.	2.341e-04
bf0	2.341e-04
bfa	2.364e-02
bfb	2.341e-04
bfc	2.341e-04
bfd	2.341e-04
bfe	2.341e-04
bff	2.341e-04
bfg	2.341e-04
bfh	2.341e-04
bfi	2.364e-02
bfj	2.341e-04
bfk	2.341e-04
bfl	2.341e-04
bfm	2.341e-04
bfn	2.341e-04
bfo	2.341e-04
bfp	2.341e-04
bfq	2.341e-04
bfr	2.341e-04
bfs	2.341e-04
bft	2.341e-04
bfu	2.341e-04
bfv	2.341e-04
bfw	2.341e-04
bfx	2.341e-04
bfy	2.341e-04
bfz	2.341e-04
bg 	1.321e-04
bg#	1.321e-04
bg.	1.321e-04
bg0	1.321e-04
bga	2.655e-02
bgb	1.321e-04
bgc	1.321e-04
bgd	1.321e-04
bge	4.095e-01
bgf	1.321e-04
bgg	1.321e-04
bgh	1.321e-04
bgi	1.321e-04
bgj	1.321e-04
bgk	1.321e-04
bgl	2.655e-02
bgm	1.321e-04
bgn	1.321e-04
bgo	1.321e-04
bgp	1.321e-04
bgq	1.321e-04
bgr	1.321e-04
bgs	1.321e-04
bgt	1.321e-04
bgu	1.321e-04
bgv	1.321e-04
bgw	1.321e-04
bgx	1.321e-04
bgy	1.321e-04
bgz	1.321e-04
bh 	2.236e-04
bh#	2.236e-04
bh.	2.236e-04
bh0	2.236e-04
bha	2.258e-02
bhb	2.236e-04
bhc	2.236e-04
bhd	2.236e-04
bhe	2.236e-04
bhf	2.236e-04
bhg	2.236e-04
bhh	2.236e-04
bhi	2.258e-02
bhj	2.236e-04
bhk	2.236e-04
bhl	2.236e-04
bhm	2.236e-04
bhn	4.495e-02
bho	2.236e-04
bhp	2.236e-04
bhq	2.236e-04
bhr	2.236e-04
bhs	2.236e-04
bht	2.236e-04
bhu	2.236e-04
bhv	2.236e-04
bhw	2.236e-04
bhx	2.236e-04
bhy	2.236e-04
bhz	2.236e-04
bi 	5.327e-05
bi#	5.327e-05
bi.	5.327e-05
bi0	5.327e-05
bia	5.327e-05
bib	5.327e-05
bic	5.380e-03
bid	5.327e-05
bie	1.758e-01
bif	5.327e-05
big	5.327e-05
bih	5.327e-05
bii	5.327e-05
bij	5.327e-05
bik	5.327e-05
bil	1.705e-01
bim	5.327e-05
bin	1.812e-01
bio	5.327e-05
bip	3.202e-02
biq	5.327e-05
bir	5.380e-03
bis	1.066e-01
bit	1.066e-01
biu	5.327e-05
biv	5.327e-05
biw	5.327e-05
bix	5.327e-05
biy	5.327e-05
biz	5.327e-05
bj 	2.456e-04
bj#	2.456e-04
bj.	2.456e-04
bj0	2.456e-04
bja	2.456e-04
bjb	2.456e-04
bjc	2.456e-04
bjd	2.456e-04
bje	2.456e-04
bjf	2.456e-04
bjg	2.456e-04
bjh	2.456e-04
bji	2.456e-04
bjj	2.456e-04
bjk	2.456e-04
bjl	2.456e-04
bjm	2.456e-04
bjn	2.456e-04
bjo	2.456e-04
bjp	2.456e-04
bjq	2.456e-04
bjr	2.456e-04
bjs	2.456e-04
bjt	2.456e-04
bju	2.456e-04
bjv	2.456e-04
bjw	2.456e-04
bjx	2.456e-04
bjy	2.456e-04
bjz	2.456e-04
bk 	2.456e-04
bk#	2.456e-04
bk.	2.456e-04
bk0	2.456e-04
bka	2.456e-04
bkb	2.456e-04
bkc	2.456e-04
bkd	2.456e-04
bke	2.456e-04
bkf	2.456e-04
bkg	2.456e-04
bkh	2.456e-04
bki	2.456e-04
bkj	2.456e-04
bkk	2.456e-04
bkl	2.456e-04
bkm	2.456e-04
bkn	2.456e-04
bko	2.456e-04
bkp	2.456e-04
bkq	2.456e-04
bkr	2.456e-04
bks	2.456e-04
bkt	2.456e-04
bku	2.456e-04
bkv	2.456e-04
bkw	2.456e-04
bkx	2.456e-04
bky	2.456e-04
bkz	2.456e-04
bl 	8.018e-05
bl#	8.018e-05
bl.	8.018e-05
bl0	8.018e-05
bla	8.098e-03
blb	8.018e-05
blc	8.018e-05
bld	8.018e-05
ble	4.331e-01
blf	8.018e-05
blg	8.018e-05
blh	8.098e-03
bli	2.166e-01
blj	8.018e-05
blk	8.018e-05
bll	8.018e-05
blm	8.018e-05
bln	8.018e-05
blo	8.098e-03
blp	8.018e-05
blq	8.018e-05
blr	8.018e-05
bls	8.018e-05
blt	8.018e-05
blu	8.018e-05
blv	8.018e-05
blw	8.018e-05
blx	8.018e-05
bly	8.018e-05
blz	8.018e-05
bm 	2.456e-04
bm#	2.456e-04
bm.	2.456e-04
bm0	2.456e-04
bma	2.456e-04
bmb	2.456e-04
bmc	2.456e-04
bmd	2.456e-04
bme	2.456e-04
bmf	2.456e-04
bmg	2.456e-04
bmh	2.456e-04
bmi	2.456e-04
bmj	2.456e-04
bmk	2.456e-04
bml	2.456e-04
bmm	2.456e-04
bmn	2.456e-04
bmo	2.456e-04
bmp	2.456e-04
bmq	2.456e-04
bmr	2.456e-04
bms	2.456e-04
bmt	2.456e-04
bmu	2.456e-04
bmv	2.456e-04
bmw	2.456e-04
bmx	2.456e-04
bmy	2.456e-04
bmz	2.456e-04
bn 	1.620e-04
bn#	1.620e-04
bn.	1.620e-04
bn0	1.620e-04
bna	1.620e-04
bnb	1.620e-04
bnc	1.620e-04
bnd	1.136e-01
bne	1.636e-02
bnf	1.620e-04
bng	1.620e-04
bnh	1.620e-04
bni	2.108e-01
bnj	1.620e-04
bnk	1.620e-04
bnl	1.620e-04
bnm	1.620e-04
bnn	1.620e-04
bno	1.620e-04
bnp	1.620e-04
bnq	1.620e-04
bnr	1.620e-04
bns	1.620e-04
bnt	1.620e-04
bnu	1.620e-04
bnv	1.620e-04
bnw	1.620e-04
bnx	1.620e-04
bny	1.620e-04
bnz	1.620e-04
bo 	1.674e-04
bo#	1.674e-04
bo.	1.674e-04
bo0	1.674e-04
boa	1.674e-04
bob	1.674e-04
boc	1.674e-04
bod	6.715e-02
boe	1.674e-04
bof	1.674e-04
bog	1.674e-04
boh	1.674e-04
boi	1.674e-04
boj	1.674e-04
bok	1.674e-04
bol	1.674e-04
bom	1.691e-02
bon	1.674e-04
boo	1.674e-04
bop	1.674e-04
boq	1.674e-04
bor	1.691e-02
bos	1.674e-04
bot	1.844e-01
bou	3.366e-02
bov	1.674e-04
bow	1.674e-04
box	1.674e-04
boy	1.674e-04
boz	1.674e-04
bp 	2.456e-04
bp#	2.456e-04
bp.	2.456e-04
bp0	2.456e-04
bpa	2.456e-04
bpb	2.456e-04
bpc	2.456e-04
bpd	2.456e-04
bpe	2.456e-04
bpf	2.456e-04
bpg	2.456e-04
bph	2.456e-04
bpi	2.456e-04
bpj	2.456e-04
bpk	2.456e-04
bpl	2.456e-04
bpm	2.456e-04
bpn	2.456e-04
bpo	2.456e-04
bpp	2.456e-04
bpq	2.456e-04
bpr	2.456e-04
bps	2.456e-04
bpt	2.456e-04
bpu	2.456e-04
bpv	2.456e-04
bpw	2.456e-04
bpx	2.456e-04
bpy	2.456e-04
bpz	2.456e-04
bq 	2.456e-04
bq#	2.456e-04
bq.	2.456e-04
bq0	2.456e-04
bqa	2.456e-04
bqb	2.456e-04
bqc	2.456e-04
bqd	2.456e-04
bqe	2.456e-04
bqf	2.456e-04
bqg	2.456e-04
bqh	2.456e-04
bqi	2.456e-04
bqj	2.456e-04
bqk	2.456e-04
bql	2.456e-04
bqm	2.456e-04
bqn	2.456e-04
bqo	2.456e-04
bqp	2.456e-04
bqq	2.456e-04
bqr	2.456e-04
bqs	2.456e-04
bqt	2.456e-04
bqu	2.456e-04
bqv	2.456e-04
bqw	2.456e-04
bqx	2.456e-04
bqy	2.456e-04
bqz	2.456e-04
br 	6.958e-05
br#	6.958e-05
br.	6.958e-05
br0	6.958e-05
bra	1.531e-01
brb	6.958e-05
brc	1.399e-02
brd	6.958e-05
bre	7.661e-02
brf	6.958e-05
brg	1.671e-01
brh	6.958e-05
bri	1.671e-01
brj	6.958e-05
brk	6.958e-05
brl	6.958e-05
brm	6.958e-05
brn	6.958e-05
bro	5.573e-02
brp	6.958e-05
brq	6.958e-05
brr	6.958e-05
brs	7.028e-03
brt	6.958e-05
bru	7.661e-02
brv	6.958e-05
brw	6.958e-05
brx	6.958e-05
bry	6.958e-05
brz	6.958e-05
bs 	6.300e-05
bs#	6.300e-05
bs.	6.300e-05
bs0	6.300e-05
bsa	3.787e-02
bsb	6.363e-03
bsc	1.450e-01
bsd	6.300e-05
bse	1.266e-02
bsf	1.072e-01
bsg	6.300e-05
bsh	6.300e-05
bsi	8.197e-02
bsj	6.300e-05
bsk	6.363e-03
bsl	6.363e-03
bsm	6.300e-05
bsn	6.300e-05
bso	1.266e-02
bsp	1.266e-02
bsq	6.300e-05
bsr	1.266e-02
bss	6.363e-03
bst	2.836e-01
bsu	6.300e-05
bsv	1.266e-02
bsw	6.300e-05
bsx	6.300e-05
bsy	6.300e-05
bsz	6.300e-05
bt 	3.594e-01
bt#	1.239e-04
bt.	1.116e-01
bt0	1.239e-04
bta	1.239e-04
btb	1.239e-04
btc	1.239e-04
btd	1.239e-04
bte	2.490e-02
btf	1.239e-04
btg	1.239e-04
bth	1.239e-04
bti	1.239e-04
btj	1.239e-04
btk	1.239e-04
btl	1.239e-04
btm	1.239e-04
btn	1.239e-04
bto	1.239e-04
btp	1.239e-04
btq	1.239e-04
btr	1.239e-04
bts	1.239e-04
btt	1.239e-04
btu	1.239e-04
btv	1.239e-04
btw	1.239e-04
btx	1.239e-04
bty	1.239e-04
btz	1.239e-04
bu 	1.499e-04
bu#	1.499e-04
bu.	1.499e-04
bu0	1.499e-04
bua	1.499e-04
bub	1.499e-04
buc	6.010e-02
bud	6.010e-02
bue	1.499e-04
buf	1.499e-04
bug	1.514e-02
buh	1.499e-04
bui	1.499e-04
buj	1.499e-04
buk	1.499e-04
bul	1.499e-04
bum	1.499e-04
bun	1.950e-01
buo	1.499e-04
bup	1.499e-04
buq	1.499e-04
bur	4.511e-02
bus	1.514e-02
but	1.499e-04
buu	1.499e-04
buv	1.499e-04
buw	1.499e-04
bux	1.499e-04
buy	1.499e-04
buz	1.499e-04
bv 	2.397e-04
bv#	2.397e-04
bv.	2.397e-04
bv0	2.397e-04
bva	2.397e-04
bvb	2.397e-04
bvc	2.397e-04
bvd	2.397e-04
bve	2.421e-02
bvf	2.397e-04
bvg	2.397e-04
bvh	2.397e-04
bvi	2.397e-04
bvj	2.397e-04
bvk	2.397e-04
bvl	2.397e-04
bvm	2.397e-04
bvn	2.397e-04
bvo	2.397e-04
bvp	2.397e-04
bvq	2.397e-04
bvr	2.397e-04
bvs	2.397e-04
bvt	2.397e-04
bvu	2.397e-04
bvv	2.397e-04
bvw	2.397e-04
bvx	2.397e-04
bvy	2.397e-04
bvz	2.397e-04
bw 	1.933e-04
bw#	1.933e-04
bw.	1.933e-04
bw0	1.933e-04
bwa	5.820e-02
bwb	1.933e-04
bwc	1.933e-04
bwd	1.933e-04
bwe	3.886e-02
bwf	1.933e-04
bwg	1.933e-04
bwh	1.933e-04
bwi	1.933e-04
bwj	1.933e-04
bwk	1.933e-04
bwl	1.933e-04
bwm	1.933e-04
bwn	1.933e-04
bwo	5.820e-02
bwp	1.933e-04
bwq	1.933e-04
bwr	5.820e-02
bws	1.933e-04
bwt	1.933e-04
bwu	1.933e-04
bwv	1.933e-04
bww	1.933e-04
bwx	1.933e-04
bwy	1.933e-04
bwz	1.933e-04
bx 	2.456e-04
bx#	2.456e-04
bx.	2.456e-04
bx0	2.456e-04
bxa	2.456e-04
bxb	2.456e-04
bxc	2.456e-04
bxd	2.456e-04
bxe	2.456e-04
bxf	2.456e-04
bxg	2.456e-04
bxh	2.456e-04
bxi	2.456e-04
bxj	2.456e-04
bxk	2.456e-04
bxl	2.456e-04
bxm	2.456e-04
bxn	2.456e-04
bxo	2.456e-04
bxp	2.456e-04
bxq	2.456e-04
bxr	2.456e-04
bxs	2.456e-04
bxt	2.456e-04
bxu	2.456e-04
bxv	2.456e-04
bxw	2.456e-04
bxx	2.456e-04
bxy	2.456e-04
bxz	2.456e-04
by 	2.456e-04
by#	2.456e-04
by.	2.456e-04
by0	2.456e-04
bya	2.456e-04
byb	2.456e-04
byc	2.456e-04
byd	2.456e-04
bye	2.456e-04
byf	2.456e-04
byg	2.456e-04
byh	2.456e-04
byi	2.456e-04
byj	2.456e-04
byk	2.456e-04
byl	2.456e-04
bym	2.456e-04
byn	2.456e-04
byo	2.456e-04
byp	2.456e-04
byq	2.456e-04
byr	2.456e-04
bys	2.456e-04
byt	2.456e-04
byu	2.456e-04
byv	2.456e-04
byw	2.456e-04
byx	2.456e-04
byy	2.456e-04
byz	2.456e-04
bz 	1.522e-04
bz#	1.522e-04
bz.	1.522e-04
bz0	1.522e-04
bza	1.522e-04
bzb	1.522e-04
bzc	1.522e-04
bzd	1.522e-04
bze	7.623e-02
bzf	1.522e-04
bzg	1.522e-04
bzh	1.522e-04
bzi	1.522e-04
bzj	1.522e-04
bzk	1.522e-04
bzl	1.522e-04
bzm	1.522e-04
bzn	1.522e-04
bzo	1.522e-04
bzp	1.522e-04
bzq	1.522e-04
bzr	1.522e-04
bzs	1.522e-04
bzt	1.522e-04
bzu	1.523e-01
bzv	1.522e-04
bzw	1.523e-01
bzx	1.522e-04
bzy	1.522e-04
bzz	1.522e-04
c  	2.187e-04
c #	2.187e-04
c .	2.187e-04
c 0	2.187e-04
c a	2.209e-02
c b	2.187e-04
c c	2.187e-04
c d	2.209e-02
c e	2.209e-02
c f	2.187e-04
c g	2.209e-02
c h	2.209e-02
c i	2.187e-04
c j	2.187e-04
c k	2.187e-04
c l	2.187e-04
c m	2.187e-04
c n	2.187e-04
c o	2.187e-04
c p	2.187e-04
c q	2.187e-04
c r	2.187e-04
c s	2.187e-04
c t	2.187e-04
c u	2.187e-04
c v	2.187e-04
c w	2.187e-04
c x	2.187e-04
c y	2.187e-04
c z	2.187e-04
c. 	2.456e-04
c.#	2.456e-04
c..	2.456e-04
c.0	2.456e-04
c.a	2.456e-04
c.b	2.456e-04
c.c	2.456e-04
c.d	2.456e-04
c.e	2.456e-04
c.f	2.456e-04
c.g	2.456e-04
c.h	2.456e-04
c.i	2.456e-04
c.j	2.456e-04
c.k	2.456e-04
c.l	2.456e-04
c.m	2.456e-04
c.n	2.456e-04
c.o	2.456e-04
c.p	2.456e-04
c.q	2.456e-04
c.r	2.456e-04
c.s	2.456e-04
c.t	2.456e-04
c.u	2.456e-04
c.v	2.456e-04
c.w	2.456e-04
c.x	2.456e-04
c.y	2.456e-04
c.z	2.456e-04
c0 	2.053e-04
c0#	2.053e-04
c0.	2.053e-04
c00	1.644e-01
c0a	2.053e-04
c0b	2.053e-04
c0c	2.053e-04
c0d	2.053e-04
c0e	2.053e-04
c0f	2.053e-04
c0g	2.053e-04
c0h	2.053e-04
c0i	2.053e-04
c0j	2.053e-04
c0k	2.053e-04
c0l	2.053e-04
c0m	2.053e-04
c0n	2.053e-04
c0o	2.053e-04
c0p	2.053e-04
c0q	2.053e-04
c0r	2.053e-04
c0s	2.053e-04
c0t	2.053e-04
c0u	2.053e-04
c0v	2.053e-04
c0w	2.053e-04
c0x	2.053e-04
c0y	2.053e-04
c0z	2.053e-04
ca 	2.236e-04
ca#	2.236e-04
ca.	2.236e-04
ca0	2.236e-04
caa	2.236e-04
cab	2.236e-04
cac	2.236e-04
cad	2.236e-04
cae	2.236e-04
caf	2.236e-04
cag	2.236e-04
cah	2.236e-04
cai	2.236e-04
caj	2.236e-04
cak	2.236e-04
cal	2.236e-04
cam	2.236e-04
can	2.236e-04
cao	2.236e-04
cap	2.258e-02
caq	2.236e-04
car	4.495e-02
cas	2.258e-02
cat	2.236e-04
cau	2.236e-04
cav	2.236e-04
caw	2.236e-04
cax	2.236e-04
cay	2.236e-04
caz	2.236e-04
cb 	2.397e-04
cb#	2.397e-04
cb.	2.397e-04
cb0	2.397e-04
cba	2.397e-04
cbb	2.397e-04
cbc	2.397e-04
cbd	2.397e-04
cbe	2.421e-02
cbf	2.397e-04
cbg	2.397e-04
cbh	2.397e-04
cbi	2.397e-04
cbj	2.397e-04
cbk	2.397e-04
cbl	2.397e-04
cbm	2.397e-04
cbn	2.397e-04
cbo	2.397e-04
cbp	2.397e-04
cbq	2.397e-04
cbr	2.397e-04
cbs	2.397e-04
cbt	2.397e-04
cbu	2.397e-04
cbv	2.397e-04
cbw	2.397e-04
cbx	2.397e-04
cby	2.397e-04
cbz	2.397e-04
cc 	2.341e-04
cc#	2.341e-04
cc.	2.341e-04
cc0	2.341e-04
cca	4.705e-02
ccb	2.341e-04
ccc	2.341e-04
ccd	2.341e-04
cce	2.341e-04
ccf	2.341e-04
ccg	2.341e-04
cch	2.341e-04
cci	2.341e-04
ccj	2.341e-04
cck	2.341e-04
ccl	2.341e-04
ccm	2.341e-04
ccn	2.341e-04
cco	2.341e-04
ccp	2.341e-04
ccq	2.341e-04
ccr	2.341e-04
ccs	2.341e-04
cct	2.341e-04
ccu	2.341e-04
ccv	2.341e-04
ccw	2.341e-04
ccx	2.341e-04
ccy	2.341e-04
ccz	2.341e-04
cd 	2.456e-04
cd#	2.456e-04
cd.	2.456e-04
cd0	2.456e-04
cda	2.456e-04
cdb	2.456e-04
cdc	2.456e-04
cdd	2.456e-04
cde	2.456e-04
cdf	2.456e-04
cdg	2.456e-04
cdh	2.456e-04
cdi	2.456e-04
cdj	2.456e-04
cdk	2.456e-04
cdl	2.456e-04
cdm	2.456e-04
cdn	2.456e-04
cdo	2.456e-04
cdp	2.456e-04
cdq	2.456e-04
cdr	2.456e-04
cds	2.456e-04
cdt	2.456e-04
cdu	2.456e-04
cdv	2.456e-04
cdw	2.456e-04
cdx	2.456e-04
cdy	2.456e-04
cdz	2.456e-04
ce 	4.445e-02
ce#	1.477e-04
ce.	1.477e-04
ce0	1.477e-04
cea	1.477e-04
ceb	1.477e-04
cec	1.477e-04
ced	1.477e-04
cee	1.477e-04
cef	1.477e-04
ceg	1.477e-04
ceh	1.477e-04
cei	1.477e-04
cej	1.477e-04
cek	1.477e-04
cel	1.477e-04
cem	1.477e-04
cen	3.545e-01
ceo	1.477e-04
cep	1.477e-04
ceq	1.477e-04
cer	1.477e-04
ces	1.477e-04
cet	1.477e-04
ceu	1.477e-04
cev	1.477e-04
cew	1.477e-04
cex	1.477e-04
cey	1.477e-04
cez	1.477e-04
cf 	2.456e-04
cf#	2.456e-04
cf.	2.456e-04
cf0	2.456e-04
cfa	2.456e-04
cfb	2.456e-04
cfc	2.456e-04
cfd	2.456e-04
cfe	2.456e-04
cff	2.456e-04
cfg	2.456e-04
cfh	2.456e-04
cfi	2.456e-04
cfj	2.456e-04
cfk	2.456e-04
cfl	2.456e-04
cfm	2.456e-04
cfn	2.456e-04
cfo	2.456e-04
cfp	2.456e-04
cfq	2.456e-04
cfr	2.456e-04
cfs	2.456e-04
cft	2.456e-04
cfu	2.456e-04
cfv	2.456e-04
cfw	2.456e-04
cfx	2.456e-04
